landmark_id,class,frame_id,x1,y1,x2,y2
landmark_2333,house,frame_369,844,648,970,716
landmark_2334,house,frame_369,604,638,745,708
landmark_2335,house,frame_370,694,753,918,899
landmark_2336,house,frame_370,931,768,1250,897
landmark_2337,car,frame_370,770,892,861,945
landmark_2338,car,frame_370,892,1007,949,1077
landmark_2339,house,frame_370,839,648,968,716
landmark_2340,house,frame_370,608,632,731,703
landmark_2341,house,frame_371,700,755,919,889
landmark_2342,house,frame_371,931,765,1238,893
landmark_2343,car,frame_371,771,890,862,940
landmark_2344,car,frame_371,897,1000,951,1077
landmark_2345,house,frame_371,833,647,970,716
landmark_2346,house,frame_371,615,633,749,704
landmark_2347,house,frame_372,700,753,920,887
landmark_2348,house,frame_372,930,764,1229,892
landmark_2349,car,frame_372,774,883,859,934
landmark_2350,car,frame_372,882,985,953,1075
landmark_2351,house,frame_373,705,749,921,884
landmark_2352,house,frame_373,932,763,1221,889
landmark_2353,car,frame_373,780,878,860,925
landmark_2354,car,frame_373,890,979,950,1060
landmark_2355,house,frame_373,842,646,964,713
landmark_2356,house,frame_374,933,757,1223,885
landmark_2357,house,frame_374,706,759,919,879
landmark_2358,car,frame_374,784,875,863,923
landmark_2359,car,frame_374,893,974,950,1044
landmark_2360,house,frame_374,839,645,964,712
landmark_2361,house,frame_375,933,753,1222,877
landmark_2362,house,frame_375,718,750,923,878
landmark_2363,car,frame_375,785,868,864,917
landmark_2364,car,frame_375,889,964,951,1042
landmark_2365,house,frame_375,840,642,965,710
landmark_2366,house,frame_376,708,746,926,872
landmark_2367,house,frame_376,930,752,1214,874
landmark_2368,car,frame_376,787,865,864,913
landmark_2369,car,frame_376,888,958,952,1033
landmark_2370,house,frame_376,846,647,959,707
landmark_2371,house,frame_377,712,744,926,864
landmark_2372,house,frame_377,931,751,1212,865
landmark_2373,car,frame_377,788,860,864,906
landmark_2374,car,frame_377,890,953,952,1023
landmark_2375,house,frame_377,846,646,965,708
landmark_2376,house,frame_377,592,627,745,702
landmark_2377,house,frame_378,716,738,926,860
landmark_2378,house,frame_378,935,750,1223,864
landmark_2379,car,frame_378,788,856,865,904
landmark_2380,car,frame_378,892,945,952,1013
landmark_2381,house,frame_378,994,907,1410,1078
landmark_2382,house,frame_378,843,644,968,706
landmark_2383,house,frame_378,612,624,763,698
landmark_2384,house,frame_379,724,737,926,863
landmark_2385,house,frame_379,934,746,1220,858
landmark_2386,car,frame_379,787,850,868,898
landmark_2387,car,frame_379,892,936,953,1007
landmark_2388,house,frame_379,617,620,792,701
landmark_2389,house,frame_379,850,645,965,705
landmark_2390,house,frame_380,934,743,1217,854
landmark_2391,house,frame_380,715,738,925,857
landmark_2392,car,frame_380,790,847,869,894
landmark_2393,house,frame_380,997,902,1399,1078
landmark_2394,house,frame_380,848,644,964,702
landmark_2395,house,frame_381,935,741,1212,852
landmark_2396,house,frame_381,722,734,924,854
landmark_2397,car,frame_381,794,846,870,890
landmark_2398,house,frame_381,995,899,1400,1078
landmark_2399,car,frame_381,901,930,951,984
landmark_2400,house,frame_381,636,609,792,687
landmark_2401,house,frame_382,931,740,1202,846
landmark_2402,car,frame_382,792,839,873,885
landmark_2403,house,frame_382,740,729,926,850
landmark_2404,house,frame_382,995,873,1433,1080
landmark_2405,car,frame_382,906,923,952,980
landmark_2406,car,frame_382,785,838,880,895
landmark_2407,house,frame_382,848,639,959,701
landmark_2408,house,frame_383,934,736,1207,847
landmark_2409,house,frame_383,991,874,1492,1080
landmark_2410,house,frame_383,737,735,925,840
landmark_2411,car,frame_383,810,837,877,881
landmark_2412,house,frame_383,847,639,966,701
landmark_2413,house,frame_384,988,877,1419,1079
landmark_2414,house,frame_384,941,733,1204,840
landmark_2415,house,frame_384,686,729,926,845
landmark_2416,house,frame_384,649,607,795,681
landmark_2417,house,frame_385,940,732,1201,838
landmark_2418,house,frame_385,994,869,1420,1079
landmark_2419,house,frame_385,734,723,924,843
landmark_2420,house,frame_385,672,608,803,680
landmark_2421,car,frame_385,984,894,1029,940
landmark_2422,house,frame_386,939,728,1193,834
landmark_2423,house,frame_386,995,863,1409,1078
landmark_2424,house,frame_386,727,720,926,839
landmark_2425,car,frame_386,984,884,1030,929
landmark_2426,house,frame_387,938,728,1192,831
landmark_2427,house,frame_387,730,717,930,840
landmark_2428,house,frame_387,996,833,1420,1080
landmark_2429,house,frame_387,667,607,797,678
landmark_2430,house,frame_388,992,843,1394,1078
landmark_2431,house,frame_388,934,728,1172,828
landmark_2432,house,frame_388,734,720,930,836
landmark_2433,car,frame_388,982,878,1028,919
landmark_2434,house,frame_389,936,727,1171,827
landmark_2435,house,frame_389,994,828,1382,1069
landmark_2436,house,frame_389,723,719,931,831
landmark_2437,car,frame_389,984,874,1027,914
landmark_2438,house,frame_389,671,602,802,677
landmark_2439,house,frame_390,992,824,1360,1060
landmark_2440,house,frame_390,738,718,932,830
landmark_2441,house,frame_390,940,726,1164,824
landmark_2442,house,frame_391,988,816,1348,1046
landmark_2443,house,frame_391,945,722,1158,818
landmark_2444,house,frame_391,747,717,929,819
landmark_2445,house,frame_392,990,820,1337,1031
landmark_2446,house,frame_392,942,725,1165,817
landmark_2447,tree,frame_392,754,716,930,818
landmark_2448,house,frame_393,983,807,1325,1026
landmark_2449,house,frame_393,943,716,1153,814
landmark_2450,house,frame_394,986,822,1327,1017
landmark_2451,house,frame_394,942,722,1161,811
landmark_2452,house,frame_394,766,715,936,812
landmark_2453,house,frame_395,988,820,1307,1006
landmark_2454,house,frame_396,986,829,1302,1004
landmark_2455,house,frame_396,945,716,1144,807
landmark_2456,house,frame_397,991,811,1299,994
landmark_2457,house,frame_397,950,708,1147,807
landmark_2458,house,frame_398,988,808,1306,983
landmark_2459,house,frame_398,947,708,1151,807
landmark_2460,house,frame_399,989,807,1303,981
landmark_2461,house,frame_399,942,711,1137,800
landmark_2462,house,frame_400,986,794,1289,984
landmark_2463,house,frame_400,941,710,1139,793
landmark_2464,house,frame_401,983,809,1295,986
landmark_2465,car,frame_401,500,979,560,1047
landmark_2466,house,frame_401,943,707,1128,792
landmark_2467,house,frame_402,979,805,1286,961
landmark_2468,car,frame_402,507,968,571,1038
landmark_2469,house,frame_403,952,791,1267,962
landmark_2470,house,frame_404,958,797,1265,986
landmark_2471,house,frame_404,934,709,1102,790
landmark_2472,house,frame_405,962,795,1249,964
landmark_2473,house,frame_406,968,799,1284,979
landmark_2474,house,frame_407,968,801,1272,984
landmark_2475,house,frame_407,935,713,1127,806
landmark_2476,house,frame_408,965,802,1283,994
landmark_2477,house,frame_408,938,714,1123,802
landmark_2478,house,frame_409,968,814,1302,1001
landmark_2479,house,frame_409,942,713,1130,806
landmark_2480,house,frame_410,966,828,1307,1006
landmark_2481,house,frame_410,939,716,1134,808
landmark_2482,house,frame_411,969,796,1308,1017
landmark_2483,house,frame_411,936,720,1134,811
landmark_2484,house,frame_412,971,796,1316,1028
landmark_2485,house,frame_412,936,723,1125,811
landmark_2486,house,frame_412,742,715,921,818
landmark_2487,house,frame_413,968,809,1326,1037
landmark_2488,house,frame_413,722,712,922,825
landmark_2489,house,frame_413,936,724,1131,812
landmark_2490,house,frame_414,969,809,1333,1048
landmark_2491,house,frame_414,728,714,923,829
landmark_2492,house,frame_414,938,725,1155,819
landmark_2493,house,frame_415,726,719,919,831
landmark_2494,house,frame_415,978,802,1337,1062
landmark_2495,house,frame_415,937,727,1152,823
landmark_2496,car,frame_415,897,882,944,925
landmark_2497,house,frame_416,984,804,1343,1068
landmark_2498,house,frame_416,711,721,919,835
landmark_2499,house,frame_416,933,726,1158,823
landmark_2500,car,frame_416,967,878,1009,911
landmark_2501,car,frame_416,897,888,942,930
landmark_2502,house,frame_417,981,829,1353,1077
landmark_2503,house,frame_417,926,727,1152,827
landmark_2504,house,frame_417,707,722,919,838
landmark_2505,car,frame_417,966,881,1011,917
landmark_2506,house,frame_418,982,836,1356,1079
landmark_2507,house,frame_418,932,729,1157,828
landmark_2508,house,frame_418,713,719,917,841
landmark_2509,car,frame_418,892,896,941,943
landmark_2510,house,frame_419,979,830,1371,1078
landmark_2511,house,frame_419,681,721,919,842
landmark_2512,house,frame_419,931,730,1159,830
landmark_2513,car,frame_419,971,886,1014,929
landmark_2514,house,frame_419,842,644,948,699
landmark_2515,house,frame_420,975,826,1422,1079
landmark_2516,house,frame_420,937,733,1164,832
landmark_2517,house,frame_420,682,724,920,847
landmark_2518,car,frame_420,891,908,942,957
landmark_2519,house,frame_420,839,638,948,698
landmark_2520,house,frame_420,643,607,796,685
landmark_2521,house,frame_421,930,734,1170,842
landmark_2522,house,frame_421,975,846,1421,1080
landmark_2523,house,frame_421,715,726,918,844
landmark_2524,car,frame_421,794,835,865,878
landmark_2525,car,frame_421,889,914,940,969
landmark_2526,car,frame_421,969,903,1014,941
landmark_2527,house,frame_421,623,621,754,689
landmark_2528,house,frame_422,719,727,918,840
landmark_2529,house,frame_422,927,734,1171,841
landmark_2530,car,frame_422,785,836,867,885
landmark_2531,car,frame_422,885,921,942,975
landmark_2532,house,frame_422,977,866,1413,1080
landmark_2533,house,frame_422,840,639,960,700
landmark_2534,house,frame_423,924,739,1175,848
landmark_2535,car,frame_423,786,838,864,886
landmark_2536,house,frame_423,719,732,919,844
landmark_2537,car,frame_423,885,926,941,981
landmark_2538,house,frame_423,839,638,951,701
landmark_2539,house,frame_424,711,731,917,854
landmark_2540,house,frame_424,929,743,1187,850
landmark_2541,car,frame_424,783,845,863,894
landmark_2542,car,frame_424,886,929,938,988
landmark_2543,house,frame_424,605,622,747,702
landmark_2544,house,frame_424,841,640,948,701
landmark_2545,house,frame_425,714,732,913,856
landmark_2546,house,frame_425,925,744,1188,854
landmark_2547,car,frame_425,781,848,858,894
landmark_2548,car,frame_425,885,931,937,996
landmark_2549,car,frame_425,971,928,1014,970
landmark_2550,house,frame_425,841,642,962,702
landmark_2551,house,frame_426,710,738,914,860
landmark_2552,house,frame_426,928,748,1193,858
landmark_2553,car,frame_426,883,944,941,1007
landmark_2554,car,frame_426,781,851,858,900
landmark_2555,house,frame_426,837,641,963,706
landmark_2556,car,frame_426,929,803,971,839
landmark_2557,house,frame_427,707,744,913,865
landmark_2558,house,frame_427,924,750,1197,860
landmark_2559,car,frame_427,778,856,854,901
landmark_2560,car,frame_427,883,948,937,1016
landmark_2561,house,frame_427,832,645,964,706
landmark_2562,house,frame_428,703,740,914,867
landmark_2563,house,frame_428,926,754,1208,864
landmark_2564,car,frame_428,774,859,854,905
landmark_2565,car,frame_428,880,955,934,1023
landmark_2566,car,frame_428,975,955,1015,996
landmark_2567,house,frame_428,834,644,955,709
landmark_2568,house,frame_429,693,741,913,878
landmark_2569,house,frame_429,923,755,1197,869
landmark_2570,car,frame_429,773,865,852,911
landmark_2571,car,frame_429,876,961,937,1031
landmark_2572,car,frame_429,972,964,1015,1006
landmark_2573,house,frame_429,836,643,955,710
landmark_2574,house,frame_430,697,748,913,878
landmark_2575,house,frame_430,923,755,1184,875
landmark_2576,car,frame_430,773,868,852,916
landmark_2577,car,frame_430,877,971,938,1040
landmark_2578,house,frame_430,829,644,964,712
landmark_2579,house,frame_431,696,747,913,882
landmark_2580,house,frame_431,922,758,1175,881
landmark_2581,car,frame_431,768,874,852,923
landmark_2582,car,frame_431,877,975,936,1045
landmark_2583,house,frame_431,831,645,956,716
landmark_2584,car,frame_431,857,972,935,1046
landmark_2585,house,frame_431,605,629,748,702
landmark_2586,house,frame_432,695,749,910,887
landmark_2587,house,frame_432,925,764,1182,883
landmark_2588,car,frame_432,766,880,848,926
landmark_2589,car,frame_432,879,981,936,1061
landmark_2590,house,frame_432,835,645,956,715
landmark_2591,house,frame_432,607,629,766,700
landmark_2592,car,frame_432,865,978,932,1065
landmark_2593,house,frame_433,686,750,910,888
landmark_2594,house,frame_433,925,766,1206,886
landmark_2595,car,frame_433,763,883,847,934
landmark_2596,car,frame_433,878,989,936,1072
landmark_2597,house,frame_433,838,646,963,714
landmark_2598,house,frame_433,600,629,767,702
landmark_2599,house,frame_434,679,754,913,890
landmark_2600,house,frame_434,929,769,1189,888
landmark_2601,car,frame_434,759,887,846,941
landmark_2602,car,frame_434,877,1000,936,1078
landmark_2603,house,frame_434,834,646,960,715
landmark_2604,house,frame_434,599,635,734,706
landmark_2605,house,frame_435,677,756,910,898
landmark_2606,house,frame_435,929,773,1196,898
landmark_2607,car,frame_435,759,893,847,947
landmark_2608,car,frame_435,876,1009,938,1079
landmark_2609,house,frame_435,830,647,959,716
landmark_2610,house,frame_435,594,636,748,708
landmark_2611,car,frame_435,930,828,974,865
landmark_2612,house,frame_436,670,757,909,902
landmark_2613,house,frame_436,927,774,1212,900
landmark_2614,car,frame_436,755,898,844,949
landmark_2615,car,frame_436,871,1013,937,1080
landmark_2616,car,frame_436,927,830,973,870
landmark_2617,house,frame_436,834,648,951,717
landmark_2618,house,frame_436,591,638,738,707
landmark_2619,house,frame_437,666,758,912,908
landmark_2620,house,frame_437,923,778,1236,906
landmark_2621,car,frame_437,750,902,841,957
landmark_2622,car,frame_437,864,1027,931,1080
landmark_2623,car,frame_437,446,846,517,890
landmark_2624,house,frame_437,832,648,951,718
landmark_2625,house,frame_437,584,637,731,712
landmark_2626,house,frame_438,920,779,1241,908
landmark_2627,house,frame_438,656,763,910,914
landmark_2628,car,frame_438,744,910,838,962
landmark_2629,car,frame_438,441,852,503,896
landmark_2630,house,frame_438,578,637,738,712
landmark_2631,house,frame_438,834,650,961,718
landmark_2632,car,frame_438,861,1043,928,1080
landmark_2633,car,frame_438,1068,966,1106,1000
landmark_2634,house,frame_439,923,778,1245,910
landmark_2635,car,frame_439,743,915,841,970
landmark_2636,house,frame_439,657,764,909,916
landmark_2637,house,frame_439,570,641,729,713
landmark_2638,house,frame_439,831,650,957,719
landmark_2639,car,frame_439,685,975,729,1015
landmark_2640,car,frame_439,1071,973,1107,1004
landmark_2641,car,frame_439,421,851,504,901
landmark_2642,house,frame_440,651,768,911,923
landmark_2643,house,frame_440,921,781,1253,917
landmark_2644,car,frame_440,742,920,838,974
landmark_2645,house,frame_440,573,641,728,713
landmark_2646,car,frame_440,1075,979,1113,1012
landmark_2647,car,frame_440,444,860,496,908
landmark_2648,house,frame_440,832,656,950,719
landmark_2649,house,frame_441,652,773,908,934
landmark_2650,house,frame_441,917,784,1259,930
landmark_2651,car,frame_441,738,925,832,983
landmark_2652,house,frame_441,567,640,727,714
landmark_2653,car,frame_441,1075,984,1116,1022
landmark_2654,house,frame_441,1049,704,1254,788
landmark_2655,house,frame_441,179,793,417,954
landmark_2656,house,frame_441,827,657,944,722
landmark_2657,house,frame_441,783,714,998,793
landmark_2658,house,frame_442,644,774,909,937
landmark_2659,house,frame_442,917,786,1267,938
landmark_2660,car,frame_442,735,932,831,988
landmark_2661,house,frame_442,1048,703,1250,788
landmark_2662,house,frame_442,561,642,725,712
landmark_2663,house,frame_442,827,654,956,726
landmark_2664,house,frame_442,10,802,396,970
landmark_2665,house,frame_442,111,799,405,967
landmark_2666,house,frame_443,639,777,909,943
landmark_2667,house,frame_443,919,789,1263,939
landmark_2668,car,frame_443,734,939,831,997
landmark_2669,house,frame_443,102,802,397,988
landmark_2670,house,frame_443,1050,704,1260,790
landmark_2671,house,frame_443,558,644,720,711
landmark_2672,house,frame_443,778,708,990,797
landmark_2673,house,frame_443,824,657,963,727
landmark_2674,house,frame_444,652,780,910,944
landmark_2675,house,frame_444,914,792,1272,949
landmark_2676,car,frame_444,729,946,829,1003
landmark_2677,house,frame_444,0,797,389,1000
landmark_2678,house,frame_444,553,645,714,717
landmark_2679,house,frame_444,825,657,959,729
landmark_2680,house,frame_444,1052,708,1263,791
landmark_2681,house,frame_444,776,724,996,796
landmark_2682,house,frame_445,636,782,908,953
landmark_2683,house,frame_445,914,796,1275,955
landmark_2684,house,frame_445,0,801,381,1010
landmark_2685,car,frame_445,723,954,824,1010
landmark_2686,house,frame_445,778,721,990,802
landmark_2687,house,frame_445,570,645,704,717
landmark_2688,house,frame_445,821,656,964,731
landmark_2689,house,frame_445,1053,708,1261,791
landmark_2690,car,frame_445,1082,1018,1122,1054
landmark_2691,house,frame_446,636,783,909,964
landmark_2692,house,frame_446,917,798,1280,954
landmark_2693,car,frame_446,722,962,822,1018
landmark_2694,house,frame_446,0,819,383,1014
landmark_2695,house,frame_446,823,658,962,728
landmark_2696,house,frame_446,773,729,988,801
